ID	Pattern #	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Baseline	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group2	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group3	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4	Group4
Simulated_feature_group_B_145	3	0	294017	4218	27183	149673	247048	85676	3	122607	96734	204635	107207	163	200	18764	85821	6	4614	169363	390	2	323607	3894	0	11	33733	55624	1344	7	53703	233053	48103	3392	8004	11331	15323	4031	4000	11490	1602	0	9	10202	2	71	16626	694	7	17512	50	9	0	1	0	144	12001	5479	0	111	7534	629	4	8	46	7520	1715	473	5291	0	3261	133	0	101	6	2059	0	456	0	654	468	0	0	1786	82	9	12	70	52	664	7	465	520	502	4	3220	45	0	31	568	431	79	0	2525	55	22	1	4	251	1	87	309	16	0	9	0	184	6	1	133	97	76	1	4	792	0	424	0	1	0	140	9	192	39	235	64	172	1	97	47	0
Simulated_feature_group_B_146	3	540	20089	14704	342	7828	13884	21371	1	12874	8866	8601	655	13014	1063	684	2236	1748	0	2399	1384	5062	2	58271	23	941	500	1299	7	81825	312	550	251	51767	35308	8581	3640	377	10	1164	102	326	475	9	5108	1140	1997	13	184	7289	400	107	2136	0	1897	574	32	0	402	52	973	1	188	252	150	246	392	16	45	190	1	43	2	14	2	117	188	75	807	961	807	0	3	16	0	1	409	6	231	0	8	79	4	14	11	4	32	34	162	78	204	8	21	29	20	0	1	0	75	6	0	6	15	16	1	9	118	6	64	0	5	0	0	0	4	29	0	1	5	59	104	3	28	0	98	278	20	0	15	12	5
Simulated_feature_group_B_147	3	248046	91357	1	915	4834	36871	1557	13402	11	6168	9683	658380	584	225360	2423	83	356	35064	998	240	228	39	0	155	78051	24245	265	62	56723	42511	0	25039	7	205575	28592	76	21749	11096	2721	10	5454	16	5401	93	17847	10	15807	2269	1	16102	7743	7221	6543	1387	679	4313	0	0	3086	2296	2	9569	154	6856	8740	1	2217	7085	13215	6950	4	326	2	2736	89	6	184	1582	8936	1610	129	289	645	0	473	0	8	1309	1143	80	346	12397	11	0	203	388	222	3181	58	82	77	87	9	511	591	74	491	45	82	4	214	313	0	7	36	2	0	1739	0	626	2230	15	0	94	49	109	28	92	76	3	76	58	743	0	1208	0	0	55	1	2247
Simulated_feature_group_B_148	3	6656	3784	3752	1637	107	88	7056	6677	11077	2478	824	10507	172	17811	6357	1045	0	46	1587	891	26866	1369	3342	933	3090	5026	10	3319	6321	322	37773	0	17714	4839	5345	686	374	1	361	48	216	363	320	18	19	39	3571	270	1736	724	828	100	93	331	24	0	77	119	0	21	671	134	131	1455	328	416	413	870	52	89	1	64	11	28	0	16	105	0	217	36	524	0	40	84	14	179	13	136	29	54	75	278	193	53	234	357	447	1	64	548	197	46	222	50	70	24	0	25	0	3	2	25	44	0	2	3	3	1	10	5	56	5	9	19	7	74	2	6	4	87	3	2	0	6	0	63	0	6	37	20
Simulated_feature_group_B_149	3	498171	9	65277	4593	136253	13085	141085	150854	208479	293368	341007	329311	373158	58777	39491	115399	295464	61577	1636020	3594	179082	34803	9666	62875	330094	453	248342	216513	251369	1233060	3506	1382030	65668	46430	88760	194	2530	30705	1422	506	2716	7998	3551	13763	3357	47786	46459	42617	3018	11973	1066	47	75	17	4	2727	84	15800	18568	18637	35641	4038	127207	7209	14990	27662	7478	1039	138305	8578	7378	11848	617	7913	4723	354	127	93	404	1185	1493	99	449	2677	117	292	539	1493	4869	4065	409	5266	518	6163	4213	486	14447	9559	961	574	159	62	4763	87	19067	1325	83	2077	0	29	938	60	924	454	118	196	33	231	23	1093	52	128	3935	444	69	679	256	521	4132	1312	373	298	262	4	1515	451	133	257	1224	612
Simulated_feature_group_B_150	3	14950	937	5546	10036	20888	39571	160	100300	151946	495	43482	2403	702	2162	88612	475274	8	37818	13262	74519	16423	138	10828	59797	1664	52149	709124	695271	119221	55209	23308	69745	55735	1068	433581	6	3445	8017	9082	4638	2990	0	12193	48838	349	29342	1284	15975	5556	11248	49009	23595	3215	809	7270	4585	7908	182	10532	4	8093	23	11084	398	2686	26397	6971	38651	2	1823	89	15	163	1419	129	4987	0	4983	11123	126	300	2637	1645	654	21463	17496	4	8337	276	4105	0	1982	0	4396	0	3869	655	305	36	635	3703	1	132	5143	571	1	54	2682	19	40	2963	316	164	298	1594	3542	1061	413	1243	85	65	1580	0	827	2	60	128	235	336	34	4	86	1432	278	108	204	44	1022	58	10
Simulated_feature_group_B_152	3	1691	626	1360	59	56	15249	1285	3491	5250	938	5031	7836	2576	1608	8193	1245	828	468	593	425	20591	1715	31901	6497	12161	5661	447	22724	8970	904	5	0	709	3393	12460	128	110	0	490	39	14	5	159	30	1501	30	199	2	23	0	715	309	4367	0	0	1155	1215	1737	2	4	98	245	3391	6	96	3429	0	250	3214	0	0	43	0	57	122	110	1	6	8	0	0	0	0	1	179	1491	44	0	0	3	23	9	858	48	116	43	1	0	2	140	4	1	89	403	251	1	0	0	35	39	27	10	8	23	34	0	13	19	18	353	74	62	0	2	0	18	0	61	0	65	10	34	0	0	22	0	0	57	1	20
Simulated_feature_group_B_153	3	16490	14849	340	200	15269	24446	42026	20750	58915	2729	29148	1278	52909	4533	67980	10	11971	2853	2699	11840	94179	3239	173121	137034	9848	598	9	3603	5898	307	24033	47	1096	136	4090	3	2364	14	797	10293	1348	3585	1895	1795	442	509	0	7895	9	4032	928	4996	209	0	199	0	123	0	2234	12806	258	31	4	33	109	206	2	3073	69	2675	1462	10	2084	615	673	2505	1444	916	1199	517	2	2	7441	170	1	90	416	6	1	854	619	224	141	28	2	442	6	2921	420	1	601	302	3229	191	429	10	103	0	417	0	89	29	16	394	0	0	151	1	2	0	154	948	167	136	56	1311	114	39	112	91	7	26	64	2	2	9	60	38	141	44
Simulated_feature_group_B_154	3	63845	638645	1819550	172977	1496010	302604	795873	1201490	490363	368994	459656	441362	105900	2393870	388191	78545	1726860	105723	677114	69080	381060	107049	1355160	56523	235633	222374	1454370	702791	732839	59139	70539	316707	179726	39305	796188	20038	65164	239131	498	21390	5613	20985	105638	111313	145977	123061	21170	228352	18897	47741	19362	152847	236883	148544	8102	287260	98120	36564	24994	26609	177165	22834	207369	17119	34118	129103	61175	47667	179514	217432	18668	15436	25011	2562	1060	3756	1687	2980	10811	2765	2131	11136	20937	2911	19639	7492	22815	33003	20647	1240	5933	4306	351	18378	22584	49360	5272	15186	3879	271	1522	18540	4407	1983	4652	6449	13	264	3987	106	3367	1040	3601	336	2132	1764	2537	1218	4536	953	2345	127	6319	102	780	5066	93	5519	124	1359	35	4271	4676	691	3101	371	1160	101	3015	2237
Simulated_feature_group_B_155	3	0	21185	14892	81	2440	5649	761	4	41	0	833	2617	784	1426	24553	1079	35929	3	485	580	105	41829	22607	53944	40723	185188	4574	836	367	2070	72673	1207	12	8929	2	26	770	0	18	0	17	0	818	6	3	566	500	173	620	303	15	68	2310	10	88	169	160	7	1368	3	645	41	488	53	36	0	1723	0	0	7674	0	28	0	0	34	64	594	207	36	0	1	9	168	87	91	4	0	0	0	0	2	1016	12	120	2209	0	0	461	1389	1040	181	46	41	39	108	0	120	75	32	9	0	4	21	54	3	22	56	44	92	2	16	110	10	11	13	1	0	8	1	51	3	30	0	112	5	2	222	137	137	2
Simulated_feature_group_B_156	3	2351	4939	1624	138	566	249	1	2	7025	0	1362	270	6371	19489	4745	20060	1966	10607	1880	18942	0	7	1974	37	584	5	11128	6011	343	74614	1173	17858	10667	86	23	1613	103	436	1	15	199	0	5888	844	1739	9702	1350	75	16	707	1088	90	180	240	105	6556	1091	2	0	0	2222	989	1140	0	867	8	2277	374	1090	5197	135	0	62	79	2	0	13	0	3	0	151	203	1	643	380	40	231	0	0	89	3	970	115	239	347	0	19	249	0	10	153	4	5	2	115	0	0	0	0	0	22	0	9	1	0	45	0	0	5	13	16	5	0	5	20	130	0	301	7	0	52	5	162	108	0	4	5	0	10	3
Simulated_feature_group_B_157	3	119637	34440	97758	31472	40367	30161	2845	42191	129596	43566	230989	43258	229505	56871	120910	79298	16603	63991	2851	74	115547	95063	1366	28412	57945	75946	84822	128631	22440	98843	13691	22530	59745	151871	34393	267	1680	13650	4848	8126	6100	4930	15087	538	7887	3296	17181	2923	1475	6156	15561	28824	315	8027	8935	7035	3575	17144	2713	3235	6719	16666	13480	3992	1026	3052	7107	19041	3011	19604	2526	241	425	708	1018	1370	1085	733	2834	526	412	2050	159	42	549	644	1579	128	42	792	3445	1879	712	1380	412	816	1366	71	69	141	81	637	389	120	638	444	6	110	93	62	43	93	134	146	106	22	95	242	34	3	44	152	596	125	44	12	120	120	9	122	461	31	102	171	32	496	273	0	270	353
Simulated_feature_group_B_158	3	40664	190829	84919	3	78825	778	1497	5092	49	8	1085130	111914	127832	158355	239193	8382	29075	45210	2757	18624	73725	3141	553	144245	949	23	7459	6416	43580	828	188	101868	17111	2187	218656	227	7	14275	5139	1240	29067	63817	2288	2	2610	5290	1267	15807	2595	1545	0	7175	18666	2960	246	531	508	14734	7913	4564	1	877	0	0	84	136	468	14574	10869	383	3098	3016	61	902	0	1032	27	248	17	333	0	207	6495	3	230	7	11	286	62	4098	233	1699	2	2	7	8189	0	0	770	274	243	890	30	190	817	6	0	7	39	121	6	210	0	126	6	0	178	309	0	2	540	13	27	20	1	64	176	588	1399	0	70	0	1	1513	479	419	287	3	3	384
Simulated_feature_group_B_159	3	37884	102438	27391	61429	88023	1595	27794	94	56746	7666	86903	102740	19564	20807	65542	253	17110	37964	2042	47600	281	12076	185	31382	2980	1972	65862	2333	229886	118	4967	3611	2471	16317	18777	6319	13962	1622	23282	0	21107	36	475	4432	152	1512	6817	7023	13501	1477	112	787	47	14996	414	194	3382	2981	509	431	1101	2603	15401	13	142	252	1791	12630	7990	415	28	259	459	788	846	39	118	11	512	367	37	1091	28	247	1350	2036	1	12	22	428	13	369	6	2752	24	300	2	2107	1182	1010	220	2	1074	426	1211	0	274	24	23	7	4	247	77	69	0	105	2	252	75	354	25	13	11	17	88	22	304	19	5	249	3	3	51	90	47	113	2	45	58	64
Simulated_feature_group_B_160	3	4877	447	2033	1497	6936	310	1	16363	0	14358	48	0	7082	153	43938	2425	6385	945	6974	3041	1989	3	1244	0	7275	1429	1607	13	397	903	1937	9595	1033	1936	11562	4644	2313	781	0	123	240	1783	193	1330	89	0	28	3	1219	472	2558	11	22	2201	22	2014	91	11	0	280	211	120	18	1	1182	56	15	271	17	644	4	17	65	2	0	4	216	146	35	0	0	890	76	11	0	16	11	212	2	5	0	2	39	67	21	0	5	437	0	208	34	138	1	7	3	0	0	0	0	6	2	1	1	56	18	12	5	0	21	13	1	45	6	0	7	35	4	5	9	0	0	8	105	1	16	1	0	0	0	2
Simulated_feature_group_B_161	3	2	91	26409	7001	52358	1428	134	217	2639	13	4080	868	381	0	2439	130	15709	7008	278	3379	660	57	19324	481	78	6420	2	9920	21706	18252	21	1	11300	906	2035	21	269	29	1360	198	0	1720	729	38	12571	171	1099	167	2745	877	1504	107	93	910	729	3139	624	127	190	3	1328	7	2069	0	9	111	319	87	287	0	273	142	23	5	3	0	11	8	107	112	337	10	0	34	8	119	2	160	10	1	306	27	22	702	174	89	323	65	0	995	643	0	0	0	788	66	77	0	0	0	85	0	3	44	0	0	0	0	2	0	49	0	54	9	11	16	99	37	124	145	0	1	1	0	110	100	28	2	0	0
Simulated_feature_group_B_162	3	476	105533	10089	0	1760	2	5523	1940	288	450	0	29448	4	874	9763	43021	94	16734	558	19415	3649	895	1759	684	8	256	5072	22498	1	270	82	34	7905	331	4154	786	0	3523	0	205	2	9	526	34	2692	109	25	12	996	262	4	79	0	250	86	2720	1140	639	3882	286	1735	308	15114	690	63	0	237	759	68	5227	286	0	19	205	3	126	94	47	7	0	441	291	225	4	63	71	176	31	0	7	10	4	426	93	11	591	12	40	518	296	12	3	8	61	0	15	36	1	64	55	0	9	8	0	20	7	34	4	1	65	1	240	68	70	2	76	20	27	72	0	0	67	7	6	0	5	24	1	1	38
Simulated_feature_group_B_163	3	10467	1213	7312	4800	2626	481	3117	7756	6583	3242	13158	8351	557	7211	975	2241	1708	2238	2256	3605	4878	813	3970	2975	2439	877	1403	3826	7897	9751	8928	3351	2446	782	1048	333	2037	426	434	23	319	117	1025	1504	811	113	70	151	1354	387	493	1707	223	63	298	421	536	204	486	885	324	1225	138	80	528	917	34	134	633	237	63	108	28	90	116	114	1	44	51	140	67	78	49	15	7	46	246	66	21	89	46	200	21	35	57	30	108	122	141	123	20	93	83	79	160	20	1	14	1	2	10	36	11	20	6	13	7	14	3	18	25	7	15	26	15	5	11	5	8	13	18	4	3	29	13	13	36	12	32	6
Simulated_feature_group_B_165	3	3132	448	20440	17900	2016	1993	0	19337	26533	21402	0	1832	7575	2659	57	307	105	2	19	82	2	1685	2335	283	292	3844	2069	12399	4148	20691	112	124	22477	2872	21206	1576	7155	4172	969	118	4	45	0	78	4601	0	21	6	16	255	1749	4826	397	74	9	707	1872	1	669	147	72	490	4423	418	0	99	86	218	227	22	27	2	201	99	1	205	1	13	1	55	0	1	139	60	317	0	30	62	3	14	0	4	6	4	12	0	30	365	1	1346	15	57	81	540	45	1	37	5	0	1	62	4	5	4	24	3	59	8	0	4	5	8	3	0	13	3	1	0	115	4	0	10	22	55	11	1	7	49	7	2
Simulated_feature_group_B_166	3	141	2950	28573	13217	62183	9882	26822	35342	12813	1189	6416	0	373	104	1370	14493	2508	47771	123	15358	1113	13202	1393	16466	26256	398	861	4781	67009	528	9266	20789	1309	1883	29	27	155	4621	961	1871	7	14	10174	301	130	47	34	13	24	7	8	5798	3	271	6959	13	52	1956	202	58	20	28	18	2623	1701	0	1266	81	3	27	88	138	29	41	131	23	0	2	2	345	186	0	18	1030	312	48	0	5	57	145	31	16	24	15	35	11	1064	20	54	2	0	16	68	0	127	1	0	25	0	44	16	58	87	0	1	21	0	258	50	5	6	0	13	24	4	0	3	11	0	0	0	1	0	0	0	4	0	0	11	1
Simulated_feature_group_B_167	3	18092	13738	23753	5	20265	24954	123	21358	2365	1893	18768	9221	5774	3831	15563	306960	21067	21506	43685	37903	170	16674	45373	32683	2070	3797	44113	2570	69470	10374	4867	8107	109322	13227	27371	2	30	172	560	681	742	279	80	678	7674	5522	915	561	1599	727	1330	1302	518	513	1627	6232	817	3764	149	439	999	15904	230	2144	5686	3157	4463	1390	59	8155	8	1035	1540	153	576	659	589	2047	3	1531	254	391	193	124	877	512	2553	1030	227	61	799	126	123	19	90	100	530	939	158	448	97	4	1492	427	37	75	2	51	3	229	2	219	102	17	38	2	0	98	0	41	19	102	47	173	157	68	4	96	116	0	7	22	71	70	70	96	62	0	0	8
Simulated_feature_group_B_168	3	15	36033	813	32	13976	1	16306	3	4816	244	63081	2662	7803	256	16	17012	25376	34229	10	41009	1069	769	768	61	36195	866	1771	4744	515	5824	44059	612	1411	1265	6172	2698	739	0	318	25	8	388	4024	555	26	1	623	288	420	272	311	378	2828	4493	6291	804	29	319	46	0	1	1534	93	4930	0	51	4735	618	6447	0	745	53	119	111	348	18	0	0	36	0	32	0	88	280	30	25	2	0	80	295	127	151	0	0	24	20	34	0	30	1	194	923	28	89	555	16	37	0	0	19	196	6	0	0	111	3	17	0	2	41	0	24	7	4	1	140	17	15	42	25	2	0	44	29	51	38	2	0	53	0
Simulated_feature_group_B_169	3	2625	5685	3674	1609	4432	4833	2902	1640	3508	1512	5270	3477	818	4068	5789	1833	775	7060	2923	3157	1002	2373	2427	3866	1293	2898	1626	842	7070	2243	500	8983	2220	975	5260	602	540	126	316	159	323	479	271	239	231	288	253	238	259	91	172	411	202	299	350	148	513	264	782	389	178	223	311	355	247	490	350	342	346	137	35	70	23	45	48	57	26	72	41	52	52	42	27	56	12	56	54	107	58	32	32	32	12	28	43	104	39	37	32	30	32	39	27	27	60	2	6	11	6	9	7	2	5	10	12	5	6	6	26	10	3	3	7	15	3	7	7	6	11	11	13	4	2	10	17	1	5	16	10	13
Simulated_feature_group_B_170	3	3557	3942	2978	41621	12879	6428	226	2887	39189	18452	7774	7067	0	4161	0	38418	307852	14937	2383	1413	98045	20084	78291	81030	6	388	40045	52396	15800	105072	0	67	38	1171	38193	1	1	10104	1865	0	141	2761	114	1	5800	3340	4	356	1	120	3208	861	994	769	341	6775	2773	6647	1992	1327	30	51408	5	19	0	79	4215	1	0	154	2928	98	2442	142	1998	293	134	23	2151	0	337	273	7	13	565	893	184	225	442	0	13	39	169	232	382	2034	782	40	3	590	27	2	106	21	790	137	42	11	143	392	6	0	157	68	2	10	6	336	34	308	0	1	13	1	0	9	25	488	1	0	0	2	0	16	5	531	1481	0	166	27
Simulated_feature_group_B_171	3	1609	15	12059	45944	1922	3166	8768	23775	2768	20806	29575	2816	16880	19132	5409	555	5512	2119	13367	2948	117	124	4952	33687	497	18755	413	15016	14904	1453	14407	3923	7563	18234	19728	5385	1585	445	141	4379	1006	3919	86	6310	394	1137	1150	1182	1049	1638	6131	562	718	276	1243	29	4797	524	228	5660	362	2666	1469	33	1408	158	4294	2992	618	2237	379	6	2	101	67	254	233	12	132	48	604	239	307	49	233	660	0	742	7	0	218	275	6	3	901	130	126	391	428	2	150	206	51	140	9	51	0	6	3	37	11	2	13	48	2	159	0	9	183	6	28	85	80	5	4	51	29	63	43	9	65	41	259	3	93	17	15	87	17	381
Simulated_feature_group_B_172	3	79923	113536	108925	77394	119744	60425	108137	96088	159527	87657	141254	83352	120813	79430	55518	121187	160768	145263	41622	44361	66685	158998	112957	94451	91435	121813	81002	103768	80843	119097	91950	104153	47729	73973	121827	13588	8204	16351	14804	11230	6029	11852	7123	6382	9628	14030	18774	12793	10106	13120	12231	18551	12815	6176	8226	18905	14047	17756	10119	11179	16135	4072	11746	14710	5743	9927	9491	12651	12635	13636	1598	1228	1298	1888	1629	1015	2154	1954	2311	741	2660	1337	1217	1489	1219	1400	1282	2745	1258	1500	2100	2812	1415	2012	1947	2616	2144	1607	1921	2120	2327	1629	1319	1274	1355	282	236	632	351	237	303	200	318	355	192	355	153	189	262	503	489	541	555	289	202	352	570	185	480	490	388	552	246	473	252	215	454	188	309	243
Simulated_feature_group_B_173	3	3920	43034	112	1518	6273	91429	649	4195	19713	18721	661	3	4607	30	55	13893	26045	68139	115	3134	7	2300	143	31	85	502	187	15	4320	323	13536	0	7820	78296	257	142	75	720	1611	6103	8428	39	5443	2	306	1	244	502	0	0	1	9218	3653	2675	9533	29101	8	751	135	1672	4000	1083	13456	9	9341	609	72	250	5941	11302	393	0	82	21	143	115	0	517	1	30	0	1091	430	2	22	0	0	507	746	0	13	2681	37	896	190	7	0	38	2	0	839	65	115	392	413	96	0	1	0	1	47	1	190	128	52	3	0	2	295	208	10	8	9	113	24	0	6	12	0	355	44	0	260	29	498	1	41	0	692	533
Simulated_feature_group_B_175	3	66294	38751	4254	2354	6563	98900	7434	18128	2206	3049	2593	15984	15949	167	1600	243	16619	50280	13414	19	21511	9220	12140	18535	24291	12676	30064	79543	6088	1052	4906	102055	9965	418	349	4159	37	9	5907	100	1431	4747	3992	451	2458	427	2927	1184	18	6239	1067	2	81	0	4802	145	790	504	407	2346	11719	37	39	1353	4077	4222	3403	285	3907	135	27	28	802	515	109	1772	595	50	169	605	112	1034	1139	0	61	221	786	97	1557	29	904	20	621	94	3	366	98	1401	304	30	201	712	363	54	248	257	58	14	66	65	62	401	17	92	179	0	331	13	27	1	11	117	195	215	417	437	7	0	0	34	24	277	301	0	246	153	229	210	39	76
Simulated_feature_group_B_176	3	72860	118432	78873	7356	182803	218228	115484	1546	397156	1847	246298	145330	6250	27228	111739	9174	15903	11596	71217	20374	2115	27741	53970	289541	157420	230544	86139	88720	64773	8666	74483	16095	31074	259424	38807	1645	1207	3420	2982	4782	27570	608	2334	19389	11103	809	12103	59649	12344	16136	9586	2653	6849	11161	1920	7236	5036	4155	8290	644	7745	6515	6113	9831	802	5149	4511	17372	1699	3996	677	79	1258	3408	17	1156	240	2373	219	524	542	1402	81	1530	4008	1198	1663	5118	27	719	166	83	496	1423	104	441	3591	5729	86	1538	177	2161	1195	780	6281	1	518	264	8	113	841	369	20	36	176	87	292	233	174	124	625	25	825	205	126	148	20	2	510	235	486	23	1118	236	114	82	89	86	808	254
Simulated_feature_group_B_178	3	3022	11423	745	951	1432	1724	2166	12090	1	30218	28691	3644	8882	78	13215	453	1817	2207	275	32500	5011	559	0	31	9235	305	284	9633	4	9468	15392	5727	870	11861	11641	30	46	951	2925	67	1767	3594	11	129	313	443	1	439	27	0	19	42	2618	2	1	216	520	538	64	2	250	253	20	1774	26	57	486	1207	433	94	13	0	2	0	3	665	1	0	0	1043	436	415	47	220	10	144	2	9	1154	4	4	51	10	7	29	25	1	462	18	1175	1405	10	8	142	0	0	5	18	73	39	5	128	19	37	70	0	146	0	0	21	2	0	0	0	0	0	9	0	43	0	0	4	225	19	197	0	0	8	0	11
Simulated_feature_group_B_179	3	746	220	3888	22803	657	925	5652	9402	4985	51244	0	548	6007	6373	65902	539	1	12651	215	26796	453	4	64	92812	5022	52	2245	39710	24726	146876	7254	24382	15036	34234	12514	33	1349	171	5755	0	32	2337	1275	1749	7	193	5369	908	2779	0	5	0	77	1809	11	253	4999	15853	4389	12	14863	0	1	0	2829	200	51	27	2	367	487	22	770	96	949	2	1740	2	41	83	0	872	368	146	54	256	466	105	0	137	12	558	61	22	0	1	150	9	1155	918	784	4149	4	2002	43	0	0	3	11	1	0	1	33	44	3	59	17	0	3	0	47	280	74	2	0	40	74	0	32	509	35	0	3	38	8	29	261	6	9	23
Simulated_feature_group_B_180	3	211316	57	160144	136587	3	352767	216917	99483	6270	6	60115	0	251652	219	0	69403	455297	7414	48607	37353	195646	27	6653	0	96655	27647	130688	662	53805	38167	93681	69325	24	50044	12716	403	8645	10925	0	17516	9	104	0	258	4363	4	140	9166	0	4901	0	2816	6323	0	33744	179	706	1683	8882	6723	5850	510	0	18242	201	396	134	3455	43	564	176	509	4215	1820	186	110	619	2720	1837	0	24	7	139	7097	490	3	88	4	4	592	103	201	621	1067	3176	5655	10	2623	4147	441	1023	602	10	4047	0	496	36	1	1565	16	2	861	0	356	126	646	415	5	446	1	110	81	24	1	0	590	5	1	3	4	476	24	0	245	53	70	370	220	52	2368
Simulated_feature_group_B_181	3	14626	16668	244	0	0	2244	8506	527	306	6425	0	5	10	19463	115370	53339	88087	54955	3263	84982	9	2229	2367	113	1563	58968	2760	5477	56	11647	2987	13737	2	1323	19802	17014	12490	130	9541	872	14913	0	42	218	3	0	1776	612	20	2164	69	106	2528	2129	35	13537	74	0	3396	1731	3359	5865	3032	340	7208	1588	9	5292	32	63	5763	5	242	0	454	181	46	914	0	36	2565	199	54	75	267	97	11	105	0	12809	3	1543	33	0	26	360	216	1	11	677	4	2602	8	21	2334	69	2	387	29	0	6	46	0	1	35	327	2	715	14	2	14	243	334	10	22	30	35	138	60	0	0	0	0	386	7	0	60	590	286	13
Simulated_feature_group_B_182	3	28387	29382	18069	8356	14434	27206	13848	19786	13091	40492	43815	26791	23938	15336	28048	26616	53720	27115	27588	25710	30298	29092	16206	39918	38960	60114	26041	15930	8511	17180	34285	30127	19411	26060	20416	2069	1593	2605	3115	1869	2433	3007	3347	1186	2612	4040	1029	2145	1207	3892	1488	1897	3549	1793	1848	1823	2403	2332	4005	4399	6402	3499	1463	4077	2811	3232	2196	1235	2309	2955	309	209	613	394	417	319	562	331	341	334	484	404	639	411	842	702	290	586	597	639	296	465	437	540	462	606	255	533	452	403	302	406	385	334	464	42	87	88	61	81	57	73	89	134	50	55	61	83	91	99	64	34	64	49	42	63	93	18	66	62	111	87	86	71	77	76	50	126	64	25
Simulated_feature_group_B_185	3	32841	325	337	17752	17466	171	51156	1202	363	0	1745	83450	101876	93	102	7558	13989	124485	3432	26691	7	135	5922	79968	23008	736	112494	2434	2860	184356	478484	12248	204144	207	31610	9428	537	17660	6254	6122	11764	896	88	644	4686	10211	429	3433	566	24847	37	44543	167	3288	73	51	503	23	532	1764	82854	12520	5431	4263	1327	2715	0	525	259	5186	2978	76	1	108	680	46	15	322	1767	260	0	195	595	0	26	26	4021	29	1064	477	80	297	0	1775	0	1124	57	1	5	8594	6225	1492	95	2154	566	223	53	121	160	13	53	856	382	25	0	26	172	0	1	236	18	4	4	945	35	1778	0	0	121	5	587	0	0	266	3	33	20	102	114	0
Simulated_feature_group_B_186	3	595	436	668	1033	684	354	521	162	1816	27	1079	478	1673	2966	533	3928	42	340	99	156	724	353	1571	816	2346	3124	878	558	2006	699	139	5592	172	40	78	98	25	140	15	33	2	158	16	10	29	15	8	15	21	123	1629	66	2	1	142	80	13	32	7	8	40	1	155	8	0	0	11	6	297	139	7	22	12	0	22	0	4	6	35	2	0	17	11	4	0	2	21	3	6	35	18	0	11	2	17	20	6	10	2	15	2	1	0	69	0	0	0	5	2	1	6	4	6	15	0	19	5	1	1	13	1	4	5	1	1	3	5	1	1	1	0	3	0	7	8	3	0	14	12	0
Simulated_feature_group_B_187	3	1	10079	64435	23142	10313	40682	16702	1	0	41031	394	15053	8	195166	902	73599	2501	42	1980	147	470	29028	56763	821	0	15	31562	27992	60813	16423	1	72039	1576	45335	37846	214	122	1406	4664	1757	34	6441	4	434	305	4919	1	5205	203	0	170	9018	360	890	59	11409	20980	5	325	379	298	6920	6847	26	8	963	1452	5	332	750	1	30	44	0	3	262	2134	0	14	115	90	443	61	29	17	5	0	719	6	291	1	0	818	1047	0	29	5	16	1325	318	1	2	42	0	652	39	119	91	5	1	0	19	44	235	12	58	117	75	37	0	1	6	530	1	35	0	7	202	1	177	0	462	119	14	3	135	12	5	904	1
Simulated_feature_group_B_188	3	110	1599	11089	9191	14870	3025	4504	7723	9517	16640	2253	3518	1159	31657	3390	132	0	7126	3144	33285	23222	19937	1127	7366	6288	20782	8642	1098	469	9369	30014	985	1687	8529	3995	247	54	891	301	1399	134	1374	156	66	207	3329	218	370	243	838	93	633	4131	535	962	573	821	399	612	65	135	57	61	325	33	624	260	554	8022	730	424	12	62	281	26	13	197	99	11	34	4	148	34	3	62	4	6	1	92	403	0	131	2	568	242	150	171	15	559	16	316	107	88	243	229	9	101	33	22	0	0	10	12	53	0	4	18	6	0	0	15	3	15	103	0	20	95	17	2	17	84	9	5	0	45	39	5	52	25	66
